"JGskm_SyoriId","JGskm_BranchNo","JGskm_CustomerNo","JGskm_KijyunNengetu","JGskm_ShinseiNo","JGskm_KasitukeNo","JGskm_Kamoku","JGskm_Riritu","JGskm_ShinseiDate","JGskm_ShinseiKigen","JGskm_TousyoJikkouDate","JGskm_Kijitu","JGskm_SyoninKigen","JGskm_KasitukeZandaka","JGskm_TousyoJikkouKingaku","JGskm_SikinSito","JGskm_HosyoMokuteki","JGskm_HensaiHouhou","JGskm_SyokaiHensaiDate","JGskm_SyokaiHensaigaku","JGskm_TotyukaiHensaigaku","JGskm_SaisyukaiHensaigaku","JGskm_HensaiSyuki","JGskm_EntaiGanpon","JGskm_EntaiKikan","JGskm_MondaiSaikenTokutei","JGskm_JoukenHenkou","JGskm_KjkKanwaSaiken","JGskm_KengenKubun","JGskm_HimotukiTanpo","JGskm_HimotukiHosyo","JGskm_Bikou","JGskm_Tokukasi1HendouKingaku","JGskm_Tokukasi1HendouJiyu","JGskm_Tokukasi1HendouComment","JGskm_Tokukasi2HendouKingaku","JGskm_Tokukasi2HendouJiyu","JGskm_Tokukasi2HendouComment","JGskm_Tokukasi3HendouKingaku","JGskm_Tokukasi3HendouJiyu","JGskm_Tokukasi3HendouComment","JGskm_Tokukasi4HendouKingaku","JGskm_Tokukasi4HendouJiyu","JGskm_Tokukasi4HendouComment","JGskm_Tokukasi1KoteiKingaku","JGskm_Tokukasi1KoteiJiyu","JGskm_Tokukasi1KoteiComment","JGskm_Tokukasi2KoteiKingaku","JGskm_Tokukasi2KoteiJiyu","JGskm_Tokukasi2KoteiComment","JGskm_Tokukasi3KoteiKingaku","JGskm_Tokukasi3KoteiJiyu","JGskm_Tokukasi3KoteiComment","JGskm_Tokukasi4KoteiKingaku","JGskm_Tokukasi4KoteiJiyu","JGskm_Tokukasi4KoteiComment","JGskm_Hosei","JGskm_LoanFlg","JGskm_SyohinCode","JGskm_TanpoCode","JGskm_RisokuDate","JGskm_KyokudoFlg","JGskm_BISShikibetsu1","JGskm_BISShikibetsu2","JGskm_SinkiTourokuDate","JGskm_SinkiTourokuUserNo","JGskm_LastUpdate","JGskm_UpdateUserNo"
"TEST000000000200","001 ","0010006     ","202603",100000000000048,48,"KAMOKU03",,,,,"20260520",,1480000,,"SITO01","HOSYO01",,,,,,,0,18,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.130,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000049,49,"KAMOKU01",,,,,"20260521",,1490000,,"SITO02","HOSYO02",,,,,,,0,19,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.130,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000050,50,"KAMOKU02",,,,,"20260522",,1500000,,"SITO01","HOSYO01",,,,,,,10000,20,1,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.130,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000051,51,"KAMOKU03",,,,,"20260523",,1510000,,"SITO02","HOSYO02",,,,,,,0,21,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.130,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000052,52,"KAMOKU01",,,,,"20260524",,1520000,,"SITO01","HOSYO01",,,,,,,0,22,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.130,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000053,53,"KAMOKU02",,,,,"20260525",,1530000,,"SITO02","HOSYO02",,,,,,,0,23,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.130,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000054,54,"KAMOKU03",,,,,"20260526",,1540000,,"SITO01","HOSYO01",,,,,,,0,24,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.130,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000055,55,"KAMOKU01",,,,,"20260527",,1550000,,"SITO02","HOSYO02",,,,,,,10000,25,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.130,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000056,56,"KAMOKU02",,,,,"20260528",,1560000,,"SITO01","HOSYO01",,,,,,,0,26,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.130,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000057,57,"KAMOKU03",,,,,"20260529",,1570000,,"SITO02","HOSYO02",,,,,,,0,27,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.130,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000058,58,"KAMOKU01",,,,,"20260530",,1580000,,"SITO01","HOSYO01",,,,,,,0,28,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.130,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000059,59,"KAMOKU02",,,,,"20260531",,1590000,,"SITO02","HOSYO02",,,,,,,0,29,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.130,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000060,60,"KAMOKU03",,,,,"20260601",,1600000,,"SITO01","HOSYO01",,,,,,,10000,0,1,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.133,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000061,61,"KAMOKU01",,,,,"20260602",,1610000,,"SITO02","HOSYO02",,,,,,,0,1,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.133,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000062,62,"KAMOKU02",,,,,"20260603",,1620000,,"SITO01","HOSYO01",,,,,,,0,2,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.133,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000063,63,"KAMOKU03",,,,,"20260604",,1630000,,"SITO02","HOSYO02",,,,,,,0,3,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.133,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000064,64,"KAMOKU01",,,,,"20260605",,1640000,,"SITO01","HOSYO01",,,,,,,0,4,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.133,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000065,65,"KAMOKU02",,,,,"20260606",,1650000,,"SITO02","HOSYO02",,,,,,,10000,5,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.133,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000066,66,"KAMOKU03",,,,,"20260607",,1660000,,"SITO01","HOSYO01",,,,,,,0,6,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.133,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000067,67,"KAMOKU01",,,,,"20260608",,1670000,,"SITO02","HOSYO02",,,,,,,0,7,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.133,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000068,68,"KAMOKU02",,,,,"20260609",,1680000,,"SITO01","HOSYO01",,,,,,,0,8,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.133,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000069,69,"KAMOKU03",,,,,"20260610",,1690000,,"SITO02","HOSYO02",,,,,,,0,9,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.133,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000070,70,"KAMOKU01",,,,,"20260611",,1700000,,"SITO01","HOSYO01",,,,,,,10000,10,1,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.133,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000071,71,"KAMOKU02",,,,,"20260612",,1710000,,"SITO02","HOSYO02",,,,,,,0,11,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.137,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000072,72,"KAMOKU03",,,,,"20260613",,1720000,,"SITO01","HOSYO01",,,,,,,0,12,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.137,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000073,73,"KAMOKU01",,,,,"20260614",,1730000,,"SITO02","HOSYO02",,,,,,,0,13,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.137,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000074,74,"KAMOKU02",,,,,"20260615",,1740000,,"SITO01","HOSYO01",,,,,,,0,14,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.137,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000075,75,"KAMOKU03",,,,,"20260616",,1750000,,"SITO02","HOSYO02",,,,,,,10000,15,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.137,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000076,76,"KAMOKU01",,,,,"20260617",,1760000,,"SITO01","HOSYO01",,,,,,,0,16,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.137,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000077,77,"KAMOKU02",,,,,"20260618",,1770000,,"SITO02","HOSYO02",,,,,,,0,17,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.137,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000078,78,"KAMOKU03",,,,,"20260619",,1780000,,"SITO01","HOSYO01",,,,,,,0,18,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.137,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000079,79,"KAMOKU01",,,,,"20260620",,1790000,,"SITO02","HOSYO02",,,,,,,0,19,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.137,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000080,80,"KAMOKU02",,,,,"20260621",,1800000,,"SITO01","HOSYO01",,,,,,,10000,20,1,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.137,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000081,81,"KAMOKU03",,,,,"20260622",,1810000,,"SITO02","HOSYO02",,,,,,,0,21,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.137,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000082,82,"KAMOKU01",,,,,"20260623",,1820000,,"SITO01","HOSYO01",,,,,,,0,22,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.140,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000083,83,"KAMOKU02",,,,,"20260624",,1830000,,"SITO02","HOSYO02",,,,,,,0,23,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.140,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000084,84,"KAMOKU03",,,,,"20260625",,1840000,,"SITO01","HOSYO01",,,,,,,0,24,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.140,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000085,85,"KAMOKU01",,,,,"20260626",,1850000,,"SITO02","HOSYO02",,,,,,,10000,25,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.140,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000086,86,"KAMOKU02",,,,,"20260627",,1860000,,"SITO01","HOSYO01",,,,,,,0,26,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.140,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000087,87,"KAMOKU03",,,,,"20260628",,1870000,,"SITO02","HOSYO02",,,,,,,0,27,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.140,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000088,88,"KAMOKU01",,,,,"20260629",,1880000,,"SITO01","HOSYO01",,,,,,,0,28,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.140,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000089,89,"KAMOKU02",,,,,"20260630",,1890000,,"SITO02","HOSYO02",,,,,,,0,29,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.140,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000090,90,"KAMOKU03",,,,,"20260701",,1900000,,"SITO01","HOSYO01",,,,,,,10000,0,1,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.140,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000091,91,"KAMOKU01",,,,,"20260702",,1910000,,"SITO02","HOSYO02",,,,,,,0,1,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.140,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000092,92,"KAMOKU02",,,,,"20260703",,1920000,,"SITO01","HOSYO01",,,,,,,0,2,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.140,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000093,93,"KAMOKU03",,,,,"20260704",,1930000,,"SITO02","HOSYO02",,,,,,,0,3,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.140,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000094,94,"KAMOKU01",,,,,"20260705",,1940000,,"SITO01","HOSYO01",,,,,,,0,4,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.140,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000095,95,"KAMOKU02",,,,,"20260706",,1950000,,"SITO02","HOSYO02",,,,,,,10000,5,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.140,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000096,96,"KAMOKU03",,,,,"20260707",,1960000,,"SITO01","HOSYO01",,,,,,,0,6,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.140,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000097,97,"KAMOKU01",,,,,"20260708",,1970000,,"SITO02","HOSYO02",,,,,,,0,7,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.140,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000098,98,"KAMOKU02",,,,,"20260709",,1980000,,"SITO01","HOSYO01",,,,,,,0,8,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.140,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000099,99,"KAMOKU03",,,,,"20260710",,1990000,,"SITO02","HOSYO02",,,,,,,0,9,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.143,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000100,100,"KAMOKU01",,,,,"20260711",,2000000,,"SITO01","HOSYO01",,,,,,,10000,10,1,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.143,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000101,101,"KAMOKU02",,,,,"20260712",,2010000,,"SITO02","HOSYO02",,,,,,,0,11,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.143,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000102,102,"KAMOKU03",,,,,"20260713",,2020000,,"SITO01","HOSYO01",,,,,,,0,12,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.143,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000103,103,"KAMOKU01",,,,,"20260714",,2030000,,"SITO02","HOSYO02",,,,,,,0,13,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.143,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000104,104,"KAMOKU02",,,,,"20260715",,2040000,,"SITO01","HOSYO01",,,,,,,0,14,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.143,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000105,105,"KAMOKU03",,,,,"20260716",,2050000,,"SITO02","HOSYO02",,,,,,,10000,15,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.143,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000106,106,"KAMOKU01",,,,,"20260717",,2060000,,"SITO01","HOSYO01",,,,,,,0,16,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.143,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000107,107,"KAMOKU02",,,,,"20260718",,2070000,,"SITO02","HOSYO02",,,,,,,0,17,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.143,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000108,108,"KAMOKU03",,,,,"20260719",,2080000,,"SITO01","HOSYO01",,,,,,,0,18,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.143,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000109,109,"KAMOKU01",,,,,"20260720",,2090000,,"SITO02","HOSYO02",,,,,,,0,19,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.143,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000110,110,"KAMOKU02",,,,,"20260721",,2100000,,"SITO01","HOSYO01",,,,,,,10000,20,1,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.143,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000111,111,"KAMOKU03",,,,,"20260722",,2110000,,"SITO02","HOSYO02",,,,,,,0,21,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.143,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000112,112,"KAMOKU01",,,,,"20260723",,2120000,,"SITO01","HOSYO01",,,,,,,0,22,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.147,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000113,113,"KAMOKU02",,,,,"20260724",,2130000,,"SITO02","HOSYO02",,,,,,,0,23,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.147,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000114,114,"KAMOKU03",,,,,"20260725",,2140000,,"SITO01","HOSYO01",,,,,,,0,24,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.147,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000115,115,"KAMOKU01",,,,,"20260726",,2150000,,"SITO02","HOSYO02",,,,,,,10000,25,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.147,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000116,116,"KAMOKU02",,,,,"20260727",,2160000,,"SITO01","HOSYO01",,,,,,,0,26,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.147,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000117,117,"KAMOKU03",,,,,"20260728",,2170000,,"SITO02","HOSYO02",,,,,,,0,27,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.147,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000118,118,"KAMOKU01",,,,,"20260729",,2180000,,"SITO01","HOSYO01",,,,,,,0,28,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.147,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000119,119,"KAMOKU02",,,,,"20260730",,2190000,,"SITO02","HOSYO02",,,,,,,0,29,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.147,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000120,120,"KAMOKU03",,,,,"20260731",,2200000,,"SITO01","HOSYO01",,,,,,,10000,0,1,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.147,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000121,121,"KAMOKU01",,,,,"20260801",,2210000,,"SITO02","HOSYO02",,,,,,,0,1,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.147,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000122,122,"KAMOKU02",,,,,"20260802",,2220000,,"SITO01","HOSYO01",,,,,,,0,2,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.147,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000123,123,"KAMOKU03",,,,,"20260803",,2230000,,"SITO02","HOSYO02",,,,,,,0,3,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.147,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000124,124,"KAMOKU01",,,,,"20260804",,2240000,,"SITO01","HOSYO01",,,,,,,0,4,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.147,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000125,125,"KAMOKU02",,,,,"20260805",,2250000,,"SITO02","HOSYO02",,,,,,,10000,5,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.147,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000126,126,"KAMOKU03",,,,,"20260806",,2260000,,"SITO01","HOSYO01",,,,,,,0,6,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.147,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000127,127,"KAMOKU01",,,,,"20260807",,2270000,,"SITO02","HOSYO02",,,,,,,0,7,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.147,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000128,128,"KAMOKU02",,,,,"20260808",,2280000,,"SITO01","HOSYO01",,,,,,,0,8,0,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.147,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000129,129,"KAMOKU03",,,,,"20260809",,2290000,,"SITO02","HOSYO02",,,,,,,0,9,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.147,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000130,130,"KAMOKU01",,,,,"20260810",,2300000,,"SITO01","HOSYO01",,,,,,,10000,10,1,"JOUKEN01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,2026/04/02 17:28:13.147,"TESTUSER01",,
"TEST000000000200","001 ","0010006     ","202603",100000000000131,131,"KAMOKU02",,,,,"20260811",,2310000,,"SITO02","HOSYO02",,,,,,,0,11,0,"JOUKEN02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2026/04/02 17:28:13.150,"TESTUSER01",,
